"","ensembl_gene_id","ensembl_gene_id_version.x","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_gene_id_version.y","external_gene_name","gene_biotype"
"3428","ENSG00000129474","ENSG00000129474.15",196.321287910793,1.12606650089753,0.34986963884638,3.21853163541281,0.00128848756695085,0.00347104708065274,"ENSG00000129474.16","AJUBA","protein_coding"
"3429","ENSG00000129480","ENSG00000129480.12",235.666985493167,-0.639541389753298,0.119231243121891,-5.36387420786587,8.14556411888559e-08,3.52701481244709e-07,"ENSG00000129480.13","DTD2","protein_coding"
"3430","ENSG00000129493","ENSG00000129493.14",195.980384824,-0.957161554404183,0.172706931471254,-5.5421142987738,2.98841126772331e-08,1.35096608163841e-07,"ENSG00000129493.15","HEATR5A","protein_coding"
"3431","ENSG00000129514","ENSG00000129514.5",1694.21418278966,4.7954673985216,1.20836821176696,3.96854812285185,7.23118557989118e-05,0.000229372162379624,"ENSG00000129514.8","FOXA1","protein_coding"
"3432","ENSG00000129515","ENSG00000129515.18",1189.7299079897,-0.29326888999386,0.0758560633379356,-3.86612324828088,0.000110579071803522,0.000342979368996917,"ENSG00000129515.20","SNX6","protein_coding"
"3433","ENSG00000129518","ENSG00000129518.8",624.436622486818,-0.390908415744825,0.0954502931059706,-4.09541346626177,4.21415613136251e-05,0.000137770730140659,"ENSG00000129518.9","EAPP","protein_coding"
"3434","ENSG00000129521","ENSG00000129521.13",101.090136764789,-0.761648107050429,0.154706922524562,-4.92316759083297,8.51544655305206e-07,3.33541902611165e-06,"ENSG00000129521.15","EGLN3","protein_coding"
"3435","ENSG00000129559","ENSG00000129559.12",784.790638422811,0.235678242043826,0.0812210297542547,2.90168990416524,0.00371155740860564,0.00924983776235892,"ENSG00000129559.13","NEDD8","protein_coding"
"3436","ENSG00000129562","ENSG00000129562.10",1009.09730671338,0.185910384380376,0.0756652500689156,2.45701143141733,0.0140098228574996,0.0311256972679109,"ENSG00000129562.11","DAD1","protein_coding"
"3437","ENSG00000129595","ENSG00000129595.12",42.8185608202231,4.45402078500282,1.05248539022058,4.23190747005935,2.31717740848406e-05,7.79943594158149e-05,"ENSG00000129595.14","EPB41L4A","protein_coding"
"3438","ENSG00000129625","ENSG00000129625.12",1361.11051021926,1.17387738288876,0.0669229305638867,17.5407348870973,7.00160793470101e-69,3.92340101769496e-67,"ENSG00000129625.13","REEP5","protein_coding"
"3439","ENSG00000129657","ENSG00000129657.14",1200.93991006984,-0.738284866067024,0.0724669853872851,-10.1878788267707,2.24611460280525e-24,2.89883392275089e-23,"ENSG00000129657.16","SEC14L1","protein_coding"
"3440","ENSG00000129667","ENSG00000129667.12",305.0803738708,-0.585735303794404,0.136116341783968,-4.3031960462472,1.68351756794376e-05,5.76643488187318e-05,"ENSG00000129667.13","RHBDF2","protein_coding"
"3441","ENSG00000129675","ENSG00000129675.15",2034.49166683551,0.755886033060461,0.0713879853383002,10.588420859314,3.37232730661265e-26,4.73938206123183e-25,"ENSG00000129675.16","ARHGEF6","protein_coding"
"3442","ENSG00000129680","ENSG00000129680.15",499.757055975493,0.446475372245876,0.0795785528119631,5.61049876467164,2.01744312691983e-08,9.2728930165141e-08,"ENSG00000129680.16","MAP7D3","protein_coding"
"3443","ENSG00000129757","ENSG00000129757.12",40.0031323632355,-2.19469761251941,0.510097266440502,-4.30250808406439,1.68875507221626e-05,5.78257114829344e-05,"ENSG00000129757.15","CDKN1C","protein_coding"
"3444","ENSG00000129810","ENSG00000129810.14",394.959360342384,-0.291369900970228,0.0915505999135009,-3.18261050441528,0.00145953808816215,0.00389411073054414,"ENSG00000129810.15","SGO1","protein_coding"
"3445","ENSG00000129824","ENSG00000129824.15",2812.2916759909,-0.291641115376695,0.0583371952196244,-4.99923100997128,5.75594089962077e-07,2.29339738438364e-06,"ENSG00000129824.16","RPS4Y1","protein_coding"
"3446","ENSG00000129910","ENSG00000129910.7",30.0782108847576,-3.18596658803076,1.36037739002633,-2.34197261097459,0.019182122545163,0.0412930717196246,"ENSG00000129910.8","CDH15","protein_coding"
"3447","ENSG00000129911","ENSG00000129911.8",341.012925306652,-0.216426017911998,0.0932994053837142,-2.31969343236325,0.0203574673801191,0.043596775711387,"ENSG00000129911.9","KLF16","protein_coding"
"3448","ENSG00000129925","ENSG00000129925.10",577.149966421647,0.490235761275088,0.119014013434387,4.11914317590303,3.80283812727527e-05,0.000124918711385866,"ENSG00000129925.11","PGAP6","protein_coding"
"3449","ENSG00000129932","ENSG00000129932.8",159.362939150003,-1.07267666726737,0.141465946871759,-7.58257864162718,3.38753622444799e-14,2.43809373218298e-13,"ENSG00000129932.10","DOHH","protein_coding"
"3450","ENSG00000129933","ENSG00000129933.20",627.864626639113,-0.368683046465848,0.0823629363662465,-4.47632227227075,7.59398282939772e-06,2.70662707821759e-05,"ENSG00000129933.21","MAU2","protein_coding"
